"Gene ID","name","HRT D7 T3","HRT D7 P5","HRT D4 T1","HRT D4 T3","HRT D4 P2","HRT D7 T1","HRT D7 T4","HRT D7 P4","HRT D7 P6","HRT D4 T2","HRT D4 P1","HRT D4 P3"
"ENSMUSG00000054889.10","Dsp",0,0,2,0,0,0,0,1,0,0,0,0
"ENSMUSG00000033088.19","Triobp",27,21,29,8,22,14,16,27,20,16,28,11
"ENSMUSG00000085791.4","Rpl30-ps9",18,25,19,6,14,17,8,17,23,9,18,9
"ENSMUSG00000060860.8","Ube2s",17,14,28,7,17,16,9,33,27,16,39,23
"ENSMUSG00000097933.2","1700039M10Rik",0,1,0,0,1,1,0,0,0,1,0,0
"ENSMUSG00000058622.1","Gm5265",1,0,7,1,1,3,1,1,5,2,2,1
"ENSMUSG00000107301.1","ENSMUSG00000107301.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000024298.15","Zfp871",27,34,52,20,35,28,25,29,35,29,47,23
"ENSMUSG00000021192.16","Golga5",6,13,11,3,7,7,4,11,15,8,11,7
"ENSMUSG00000021362.7","Gcm2",0,0,0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000098577.1","Gm27445",0,0,0,0,0,1,0,0,0,1,0,0
"ENSMUSG00000000386.16","Mx1",19,18,31,6,36,19,17,17,32,12,18,16
"ENSMUSG00000037857.16","Nufip2",45,50,73,15,67,57,57,56,77,40,47,46
"ENSMUSG00000021262.15","Evl",64,97,64,26,75,54,44,60,82,59,54,47
"ENSMUSG00000029138.4","4930548H24Rik",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100199.1","Gm20324",1,3,3,0,1,0,2,4,4,1,4,0
"ENSMUSG00000068014.5","Gm14648",4,7,11,3,4,7,5,5,12,7,3,6
"ENSMUSG00000045091.4","Aqp12",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107750.1","ENSMUSG00000107750.1",2,3,1,0,1,2,1,2,2,0,1,1
"ENSMUSG00000104728.1","ENSMUSG00000104728.1",0,0,1,0,2,0,0,0,1,0,0,1
"ENSMUSG00000078773.11","Rad54b",2,1,3,2,2,2,0,2,5,5,1,0
"ENSMUSG00000043448.13","Gjc2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000039043.5","2610034B18Rik",4,3,5,0,5,5,3,5,1,4,1,3
"ENSMUSG00000053318.7","Slamf8",6,3,7,0,6,12,3,6,5,2,2,4
"ENSMUSG00000021044.15","Adck1",6,6,6,3,4,7,5,13,14,9,9,7
"ENSMUSG00000030374.15","Strn4",32,23,28,7,28,21,17,30,31,15,19,17
"ENSMUSG00000002625.10","Akap8l",6,5,4,4,3,5,0,10,13,3,3,5
"ENSMUSG00000021950.15","Anxa8",1,0,2,0,0,0,0,0,1,0,0,0
"ENSMUSG00000026554.15","Dcaf8",41,58,53,17,25,47,25,57,59,35,38,19
"ENSMUSG00000054435.16","Gimap4",2,4,0,0,0,3,2,1,3,0,1,0
"ENSMUSG00000074657.5","Kif5a",0,1,1,0,0,1,1,0,0,0,0,0
"ENSMUSG00000022704.16","Qtrtd1",6,7,8,3,7,6,5,8,14,7,8,7
"ENSMUSG00000104010.1","RP23-82P18.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102244.1","RP24-571H12.6",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000112941.1","ENSMUSG00000112941.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000044860.9","Gm1123",0,0,0,0,0,1,0,1,0,0,0,0
"ENSMUSG00000108230.1","ENSMUSG00000108230.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115223.1","ENSMUSG00000115223.1",0,0,2,1,1,1,0,0,2,2,1,1
"ENSMUSG00000026843.15","Fubp3",29,53,49,15,51,28,25,52,50,28,44,22
"ENSMUSG00000080823.1","Atp5l-ps2",1,1,3,1,0,1,2,1,1,2,3,1
"ENSMUSG00000032103.10","Pus3",6,5,5,1,8,4,4,6,11,2,6,11
"ENSMUSG00000050243.6","Gm5446",3,5,6,1,5,5,2,8,7,6,6,4
"ENSMUSG00000027282.17","Mtch2",18,29,31,17,42,18,27,42,31,24,50,31
"ENSMUSG00000103811.1","RP24-212K17.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096856.7","Gm10778",0,0,0,0,0,0,0,1,1,0,0,1
"ENSMUSG00000092072.3","Gm4540",35,47,52,14,38,43,25,69,56,35,61,39
"ENSMUSG00000004842.18","Pou1f1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020755.9","Sap30bp",6,7,10,4,13,9,7,16,13,13,17,8
"ENSMUSG00000004707.14","Ly9",10,28,35,6,17,15,10,35,33,15,26,13
"ENSMUSG00000038604.9","Fam65a",10,15,23,5,13,14,14,16,27,14,13,6
"ENSMUSG00000015365.15","Mov10l1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082530.1","Gm12168",7,7,13,6,11,6,7,14,21,12,14,6
"ENSMUSG00000094096.1","Gm25649",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054051.7","Ercc6",2,7,3,3,7,6,2,5,9,1,4,5
"ENSMUSG00000102860.1","RP24-475M18.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038212.16","Hiatl1",51,65,61,27,65,60,36,65,82,51,61,37
"ENSMUSG00000113031.1","ENSMUSG00000113031.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000032462.14","Pik3cb",30,39,41,9,30,33,38,50,57,26,39,33
"ENSMUSG00000020459.14","Mtif2",12,26,22,10,32,21,20,28,32,22,17,18
"ENSMUSG00000087301.7","Gm13629",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000055305.15","Zfp93",0,1,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000039013.16","Siglecf",5,6,1,1,5,1,4,4,9,1,19,2
"ENSMUSG00000112480.1","ENSMUSG00000112480.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108968.1","ENSMUSG00000108968.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116114.1","ENSMUSG00000116114.1",6,5,6,2,5,11,2,8,5,3,1,0
"ENSMUSG00000030775.11","Trat1",0,1,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000053925.4","Gm9929",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000034021.15","Pds5b",16,13,20,7,22,23,18,20,20,17,16,13
"ENSMUSG00000021477.9","Ctsl",195,336,359,226,349,195,190,347,324,283,365,273
"ENSMUSG00000020333.17","Acsl6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082789.3","Gm13284",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087203.7","Gm13986",1,0,0,2,0,1,0,2,0,0,6,5
"ENSMUSG00000040025.17","Ythdf2",41,41,54,20,35,28,23,43,57,30,52,32
"ENSMUSG00000117895.1","ENSMUSG00000117895.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000055707.13","Klhl26",2,3,0,2,2,2,2,5,5,5,5,1
"ENSMUSG00000117523.1","ENSMUSG00000117523.1",0,0,0,0,1,0,1,0,0,0,0,0
"ENSMUSG00000104291.1","RP23-361M12.2",10,20,14,8,14,10,5,15,21,5,5,4
"ENSMUSG00000004637.15","Wwox",3,4,6,0,6,2,2,7,7,5,4,1
"ENSMUSG00000003134.10","Tbc1d8",22,28,23,6,24,19,23,21,26,15,13,9
"ENSMUSG00000085207.1","Gm11767",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000031297.14","Slc7a3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000055210.4","Foxd2",0,1,1,0,0,0,1,2,1,2,0,0
"ENSMUSG00000069895.4","Atxn1l",33,29,40,11,29,36,18,38,43,24,39,16
"ENSMUSG00000029617.10","Ccz1",50,67,79,35,72,57,47,60,79,44,71,50
"ENSMUSG00000027255.14","Arfgap2",9,4,10,6,6,6,4,24,24,6,7,5
"ENSMUSG00000033909.17","Usp36",12,5,10,3,15,16,10,14,16,6,17,8
"ENSMUSG00000006289.14","Osgep",7,16,18,7,15,16,10,19,30,4,12,9
"ENSMUSG00000022420.16","Dnal4",12,12,17,2,7,11,9,21,19,10,12,8
"ENSMUSG00000038344.14","Txlng",12,12,14,4,12,10,5,13,16,7,8,8
"ENSMUSG00000037788.14","Vopp1",13,15,11,2,12,15,10,15,20,5,11,9
"ENSMUSG00000091165.1","Gm17036",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000060981.7","Hist1h4h",0,0,0,1,1,1,0,3,1,0,2,1
"ENSMUSG00000021243.14","Fcf1",18,17,23,15,44,20,15,27,35,13,29,18
"ENSMUSG00000038777.19","Sema6c",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000005774.12","Rfx5",15,12,13,1,7,26,13,15,18,7,10,5
"ENSMUSG00000036246.14","Gmip",35,42,55,18,37,27,39,34,57,34,28,9
"ENSMUSG00000113004.1","ENSMUSG00000113004.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000025608.9","Podxl",7,1,5,1,0,2,4,1,3,3,0,2
"ENSMUSG00000021428.9","Riok1",16,17,26,6,21,18,9,20,29,9,14,14
"ENSMUSG00000036501.7","Fam13b",9,8,11,2,10,12,8,10,13,5,8,3
"ENSMUSG00000003053.17","Cyp2c29",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000036550.16","Cnot1",36,37,47,12,43,38,19,45,44,28,45,29
"ENSMUSG00000047307.2","Pcdhb13",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000032515.8","Csrnp1",152,185,113,47,167,129,132,200,212,76,155,90
"ENSMUSG00000103003.1","RP23-285G23.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092625.2","Gm20404",0,0,1,0,0,0,0,0,1,0,0,0
"ENSMUSG00000116826.1","ENSMUSG00000116826.1",0,0,0,0,0,1,0,1,0,0,0,0
"ENSMUSG00000040964.16","Arhgef10l",34,32,46,14,38,20,28,33,43,25,32,24
"ENSMUSG00000032621.8","Srek1",24,24,39,15,39,20,18,39,31,13,26,19
"ENSMUSG00000092573.1","Vmn2r-ps43",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103499.5","RP24-339P17.4",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000020707.6","Rnf135",6,11,14,3,10,4,4,12,20,12,4,3
"ENSMUSG00000085718.2","Rpl9-ps3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000074485.1","Gm7381",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000024885.9","Aldh3b1",13,25,27,7,26,27,18,23,29,13,21,14
"ENSMUSG00000033985.17","Tesk2",8,9,13,4,9,5,4,7,8,11,7,6
"ENSMUSG00000109634.1","ENSMUSG00000109634.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028718.16","Stil",2,4,11,1,9,2,1,4,2,8,12,3
"ENSMUSG00000001168.16","Oas1h",0,1,0,1,1,0,1,0,0,1,0,0
"ENSMUSG00000086027.1","Gm11250",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000029338.13","Antxr2",40,45,52,21,50,51,22,50,45,36,37,34
"ENSMUSG00000036398.13","Ppp1r11",25,30,36,9,26,27,14,26,28,23,29,19
"ENSMUSG00000025545.10","Clybl",5,7,13,2,9,3,13,10,10,5,8,12
"ENSMUSG00000071671.5","Gm10343",5,6,8,2,4,12,3,11,16,2,5,2
"ENSMUSG00000098243.3","Gm4258",1,2,0,0,0,0,0,1,0,0,0,1
"ENSMUSG00000021078.5","Tomm20l",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000064728.1","Gm25851",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106457.1","ENSMUSG00000106457.1",0,0,0,1,1,1,0,0,0,0,0,0
"ENSMUSG00000100354.1","Gm29113",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000005686.17","Ampd3",20,21,27,9,14,13,6,18,21,14,27,19
"ENSMUSG00000020463.15","Smek2",32,48,58,17,45,29,23,31,54,21,34,36
"ENSMUSG00000039703.15","Nploc4",11,26,34,12,25,11,20,30,33,14,27,16
"ENSMUSG00000101596.1","Gm28182",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107336.1","ENSMUSG00000107336.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109769.1","ENSMUSG00000109769.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114305.1","ENSMUSG00000114305.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082762.1","Gm12366",31,45,81,24,54,45,33,66,58,56,74,41
"ENSMUSG00000003198.10","Zfp959",6,1,13,1,2,5,5,7,13,5,3,1
"ENSMUSG00000055409.14","Nell1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000052299.9","Ltn1",12,16,18,2,22,7,7,22,24,11,19,11
"ENSMUSG00000103061.1","RP23-324F10.1",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000038372.14","Gmds",7,6,8,1,9,4,2,7,7,4,6,6
"ENSMUSG00000051980.13","Casr",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000033458.17","Fan1",0,1,4,0,2,1,0,0,0,1,0,1
"ENSMUSG00000116299.1","ENSMUSG00000116299.1",0,1,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000027067.16","Ssrp1",32,30,50,22,54,31,18,45,51,24,55,30
"ENSMUSG00000094185.2","Gm5445",6,17,11,2,15,7,8,8,15,6,8,7
"ENSMUSG00000026209.15","Dnpep",21,22,35,8,22,20,11,26,27,17,28,21
"ENSMUSG00000057447.2","Olfr1205",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000039754.10","Alkbh4",3,3,8,0,0,4,1,3,6,5,2,3
"ENSMUSG00000109490.1","ENSMUSG00000109490.1",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000112838.1","ENSMUSG00000112838.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117555.1","ENSMUSG00000117555.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021684.17","Pde8b",0,4,4,2,3,0,1,2,3,2,5,0
"ENSMUSG00000039318.12","Rab3gap2",22,30,33,6,39,25,15,35,31,20,24,15
"ENSMUSG00000035495.15","Tstd2",16,26,33,8,29,33,10,38,20,17,20,13
"ENSMUSG00000017188.3","Coa3",30,39,35,10,31,24,21,48,38,35,47,23
"ENSMUSG00000040462.13","Os9",46,71,66,33,59,39,33,67,71,45,55,38
"ENSMUSG00000026270.11","Capn10",4,6,5,1,8,2,6,7,1,4,8,6
"ENSMUSG00000109753.1","ENSMUSG00000109753.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085036.1","Gm14011",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028423.15","Nfx1",9,18,28,7,26,17,9,29,14,12,27,12
"ENSMUSG00000028896.13","Rcc1",3,1,9,0,9,4,3,8,11,2,13,9
"ENSMUSG00000086431.1","Gm14929",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000060044.8","Tmem26",2,5,12,0,13,0,1,5,4,3,5,6
"ENSMUSG00000026429.9","Ube2t",1,6,6,2,9,5,2,7,2,4,6,6
"ENSMUSG00000100053.1","Gm28154",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022155.9","Mroh2b",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095588.1","Gm12350",41,46,78,26,48,38,24,56,59,44,58,31
"ENSMUSG00000099570.6","Gm29000",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090095.1","Rpl29-ps1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000048911.15","Rnf24",0,2,4,0,5,3,1,3,6,1,1,2
"ENSMUSG00000114743.1","ENSMUSG00000114743.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092464.1","Gm8902",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000057315.14","Arhgap24",12,24,25,7,29,11,18,30,37,15,23,14
"ENSMUSG00000059195.10","Gm12715",2,3,8,1,6,5,2,4,7,8,6,5
"ENSMUSG00000112053.1","ENSMUSG00000112053.1",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000107730.1","ENSMUSG00000107730.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080002.2","Gm5566",173,194,265,132,270,179,174,240,247,226,246,217
"ENSMUSG00000021000.17","Ctage5",91,126,126,55,112,100,82,101,135,81,118,67
"ENSMUSG00000004285.12","Atp6v1f",110,140,148,62,144,109,91,140,152,116,142,93
"ENSMUSG00000113326.1","ENSMUSG00000113326.1",35,29,22,5,33,30,24,32,37,18,18,16
"ENSMUSG00000005150.16","Wdr83",12,15,10,8,9,7,9,18,13,10,6,7
"ENSMUSG00000022338.8","Eny2",20,33,31,9,36,15,6,29,36,16,28,23
"ENSMUSG00000026358.13","Rgs1",269,280,219,126,217,283,220,262,263,176,205,168
"ENSMUSG00000055782.9","Abcd2",15,19,28,7,13,17,11,31,33,23,23,8
"ENSMUSG00000100430.2","1700095A13Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038286.11","Bphl",18,17,30,8,20,20,8,42,28,23,22,13
"ENSMUSG00000089241.1","Gm24057",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097610.2","A930012L18Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116247.1","ENSMUSG00000116247.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020775.13","Mrpl38",20,19,25,8,36,20,15,16,18,20,32,22
"ENSMUSG00000113747.1","ENSMUSG00000113747.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000018548.15","Trim37",6,11,14,2,21,6,7,11,12,11,18,14
"ENSMUSG00000017446.14","C1qtnf1",1,0,0,0,0,2,0,1,0,0,0,0
"ENSMUSG00000070348.5","Ccnd1",90,63,97,37,107,128,63,61,86,58,83,50
"ENSMUSG00000074272.10","Ceacam1",30,27,41,11,36,36,24,43,63,14,33,19
"ENSMUSG00000036832.5","Lpar3",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107578.1","ENSMUSG00000107578.1",6,5,10,1,5,3,1,4,7,3,4,6
"ENSMUSG00000094732.2","1500015L24Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116386.1","ENSMUSG00000116386.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000033400.14","Agl",14,26,16,12,19,12,15,25,23,8,22,15
"ENSMUSG00000021938.12","Pspc1",12,13,19,4,29,18,14,19,17,13,37,24
"ENSMUSG00000032077.5","Bud13",5,7,10,1,8,7,1,5,9,5,6,3
"ENSMUSG00000028975.16","Pex14",22,19,14,3,10,11,6,17,19,16,15,9
"ENSMUSG00000030218.2","Mgp",49,20,17,4,10,55,25,30,45,5,3,5
"ENSMUSG00000036278.7","Macrod1",7,6,9,3,3,6,0,6,7,2,7,1
"ENSMUSG00000112770.1","ENSMUSG00000112770.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064043.13","Trerf1",31,22,40,14,26,30,30,39,29,23,22,16
"ENSMUSG00000034171.13","Faah",2,0,0,0,0,0,0,0,2,0,0,1
"ENSMUSG00000117951.1","ENSMUSG00000117951.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105954.1","ENSMUSG00000105954.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000024769.7","Cdc42bpg",3,2,5,1,4,0,0,3,5,1,3,2
"ENSMUSG00000029500.16","Pgam5",13,13,19,7,18,18,4,19,23,11,15,11
"ENSMUSG00000107178.1","ENSMUSG00000107178.1",2,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000026249.10","Serpine2",8,12,7,1,4,9,5,2,13,7,5,2
"ENSMUSG00000071281.12","Zfp65",2,5,12,3,8,5,3,4,10,4,2,4
"ENSMUSG00000031861.16","Lpar2",0,1,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000030452.16","Nipa2",55,57,71,20,75,37,36,69,63,42,64,41
"ENSMUSG00000078249.5","Hmga1-rs1",38,46,60,23,78,38,36,66,62,39,68,35
"ENSMUSG00000003227.4","Edar",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109800.1","ENSMUSG00000109800.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038812.16","Trmt112",24,19,29,4,27,8,16,23,27,17,29,14
"ENSMUSG00000085449.1","Gm15520",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000027207.15","Galk2",37,46,75,16,64,35,28,60,47,35,65,44
"ENSMUSG00000083477.2","Gm5555",1,2,3,0,4,2,1,3,3,3,7,2
"ENSMUSG00000091709.1","Gm17189",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100172.1","Gm4412",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000037656.9","Slc20a2",1,3,3,1,5,3,2,4,2,3,0,3
"ENSMUSG00000083201.1","Gm12080",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000036295.5","Lrrn3",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117878.1","ENSMUSG00000117878.1",0,0,1,0,0,0,0,2,0,0,0,0
"ENSMUSG00000084184.1","Gm13474",0,0,0,0,0,0,1,0,0,1,0,0
"ENSMUSG00000087242.2","C78197",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080714.1","Gm14602",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000063800.5","Prpf38a",17,21,21,6,24,20,8,31,19,13,28,16
"ENSMUSG00000090141.1","Gm614",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000058793.14","Cds2",27,38,41,11,25,37,19,38,60,27,38,27
"ENSMUSG00000036686.16","Cc2d1a",3,6,8,2,4,3,2,5,10,5,4,1
"ENSMUSG00000063386.2","Olfr1387",1,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095041.7","_ENSMUSG00000095041.7",28,61,67,26,33,51,34,71,66,41,37,22
"ENSMUSG00000082474.3","Gm8213",36,46,51,17,47,31,37,63,61,37,35,28
"ENSMUSG00000074146.9","4930579C12Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021819.11","Zswim8",29,33,31,11,47,33,19,46,41,28,38,19
"ENSMUSG00000029044.9","4930584F24Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100065.1","Gm18969",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000113318.1","ENSMUSG00000113318.1",1,0,1,0,0,2,1,2,2,0,0,1
"ENSMUSG00000113791.1","ENSMUSG00000113791.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000053617.12","Sh3pxd2a",34,26,28,13,23,34,21,26,30,15,24,17
"ENSMUSG00000026273.13","Mterf4",5,5,15,2,4,8,2,12,6,6,6,3
"ENSMUSG00000040822.7","1700123O20Rik",35,42,44,23,54,25,28,47,48,28,36,24
"ENSMUSG00000096075.1","Gm25349",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107830.1","ENSMUSG00000107830.1",0,0,0,0,1,0,0,1,0,0,0,0
"ENSMUSG00000098186.1","Gm7132",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000059657.5","Stfa2l1",0,1,2,0,1,1,0,3,0,0,1,1
"ENSMUSG00000032527.13","Pccb",14,24,25,6,22,16,11,18,21,18,24,14
"ENSMUSG00000082140.1","Gm13094",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000087484.1","2900089D17Rik",5,3,1,2,1,4,1,4,5,3,8,5
"ENSMUSG00000004885.5","Crabp2",0,0,1,0,0,1,1,1,0,0,1,0
"ENSMUSG00000039244.10","E130309D02Rik",4,2,3,1,6,3,1,9,5,4,6,3
"ENSMUSG00000087668.1","Gm11186",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000051403.9","Ppp1r37",1,2,3,1,3,3,1,5,5,1,4,0
"ENSMUSG00000075703.15","Ept1",10,12,21,8,19,18,18,23,24,10,23,27
"ENSMUSG00000037064.6","Gm5229",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000000439.9","Mkrn2",7,5,12,5,12,5,6,16,18,11,8,9
"ENSMUSG00000085675.1","Gm12022",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000112646.1","ENSMUSG00000112646.1",3,1,2,2,1,3,2,0,1,0,0,1
"ENSMUSG00000064202.15","4430402I18Rik",0,0,2,1,0,0,2,2,1,0,2,0
"ENSMUSG00000107673.1","ENSMUSG00000107673.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086409.3","Gm13898",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000082194.3","Gm12444",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114649.1","ENSMUSG00000114649.1",1,2,0,0,1,0,0,2,1,1,0,0
"ENSMUSG00000044066.14","Cep68",8,8,18,3,6,25,7,10,14,9,8,3
"ENSMUSG00000040112.9","Mrps35",6,12,24,3,20,18,7,19,18,16,19,17
"ENSMUSG00000031327.10","Chic1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082312.1","Gm11996",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117831.1","ENSMUSG00000117831.1",4,4,5,1,6,4,0,6,1,5,7,6
"ENSMUSG00000052397.8","Ezr",62,64,83,35,91,61,65,104,113,51,89,53
"ENSMUSG00000106143.1","ENSMUSG00000106143.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083038.1","Gm13233",0,0,1,0,0,1,0,0,2,0,0,0
"ENSMUSG00000051198.6","4930548G14Rik",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000056629.16","Fkbp2",27,32,57,10,44,33,18,41,41,27,55,39
"ENSMUSG00000022404.8","Slc25a17",56,63,59,19,42,49,29,75,64,36,52,38
"ENSMUSG00000073406.10","H2-Bl",0,0,0,0,0,2,1,1,0,1,0,0
"ENSMUSG00000114537.1","ENSMUSG00000114537.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028028.11","Alpk1",2,5,4,1,3,6,3,1,0,0,3,4
"ENSMUSG00000035653.16","Lrfn5",0,0,0,1,0,0,0,0,1,0,0,0
"ENSMUSG00000036779.12","Papd5",11,14,14,2,17,8,6,17,15,14,9,11
"ENSMUSG00000079197.10","Psme2",21,33,38,14,31,43,23,33,46,29,40,28
"ENSMUSG00000028772.19","Zcchc17",16,23,39,11,22,22,14,25,39,17,25,18
"ENSMUSG00000071392.6","Ect2l",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000029632.7","Ndufa4",132,150,170,68,193,120,144,138,156,134,176,151
"ENSMUSG00000009941.10","Nxf2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000024067.14","Dpy30",53,46,56,22,81,35,28,46,64,44,68,49
"ENSMUSG00000096405.3","4930474N05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028126.16","Pip5k1a",17,16,32,7,32,23,15,24,43,19,31,20
"ENSMUSG00000085109.1","Gm15356",0,0,0,0,0,0,0,0,0,0,0,0
