"Gene ID","name","HT 2","HT 3","HT 4","LN 1","LN 2","LN 3","Sp 3,4","Sp 5,6","Sp 7,8","Sp 9,10","Spl 1","Spl 2","Spl 3"
"ENSMUSG00000096173.2","Gm3150",19,14,18,0,17,20,12,9,15,4,25,14,10
"ENSMUSG00000088348.1","Gm23865",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028970.9","Abcb1b",6,9,122,0,0,0,0,0,0,0,0,53,25
"ENSMUSG00000032827.15","Ppp1r9a",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000032727.14","Mier3",449,1,1,0,65,2,1,3,50,0,139,30,0
"ENSMUSG00000105879.1","ENSMUSG00000105879.1",409,400,67,68,356,473,229,154,275,215,354,408,373
"ENSMUSG00000081787.1","Gm13991",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031198.4","Fundc2",180,268,56,0,71,406,191,0,386,268,1,227,338
"ENSMUSG00000107176.1","ENSMUSG00000107176.1",6728,6730,3903,1767,5977,8437,3588,3205,4746,3243,7641,7503,6678
"ENSMUSG00000022861.17","Dgkg",0,25,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084031.1","Gm7416",0,0,0,0,0,3,0,0,1,0,1,0,0
"ENSMUSG00000074507.6","Gm14340",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000015214.14","Mtmr1",41,313,4,93,38,79,19,0,0,0,80,1,1
"ENSMUSG00000115499.1","ENSMUSG00000115499.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028517.8","Ppap2b",7,2,45,0,2,32,2,0,8,0,0,0,4
"ENSMUSG00000115019.1","ENSMUSG00000115019.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000018395.19","Kif3a",0,0,2,0,0,3,0,0,0,0,0,5,0
"ENSMUSG00000099928.1","Gm29202",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109857.1","ENSMUSG00000109857.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000071637.5","Cebpd",0,0,14,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104349.1","RP23-235F22.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031697.12","Orc6",71,0,129,0,0,67,0,0,31,0,0,0,16
"ENSMUSG00000038255.6","Neurod2",0,0,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000030611.10","Mrps11",35,2,0,0,1,2,1,0,0,2,4,0,100
"ENSMUSG00000117975.1","ENSMUSG00000117975.1",115,148,3,0,78,27,105,0,1,2,0,47,0
"ENSMUSG00000026791.14","Slc2a8",0,1,0,0,12,9,0,0,0,0,0,0,0
"ENSMUSG00000040828.10","Catsperd",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028885.8","Smpdl3b",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000029518.15","Rab35",111,145,91,0,111,22,85,80,52,22,97,143,74
"ENSMUSG00000038366.15","Lasp1",393,936,391,60,625,784,418,148,516,477,644,450,424
"ENSMUSG00000038290.15","Smg6",29,4,1,18,97,96,81,4,0,8,100,46,75
"ENSMUSG00000085875.3","Gm12905",0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSMUSG00000040321.3","Zfp770",0,0,0,0,0,0,0,2,0,0,0,0,0
"ENSMUSG00000067713.7","Prkag1",36,69,0,55,69,22,160,10,30,43,85,17,146
"ENSMUSG00000105077.1","ENSMUSG00000105077.1",9,8,12,2,15,18,8,5,15,10,16,11,9
"ENSMUSG00000064177.8","Ghrl",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104710.1","ENSMUSG00000104710.1",0,0,0,7,0,0,0,0,0,0,0,18,0
"ENSMUSG00000022797.16","Tfrc",6,5,58,0,105,105,9,0,0,1,25,0,34
"ENSMUSG00000074405.8","Zfp865",37,39,0,0,33,38,3,1,56,0,0,42,8
"ENSMUSG00000095298.2","Gm12407",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062591.5","Tubb4a",0,3,2,0,2,0,0,5,3,0,0,0,0
"ENSMUSG00000052562.15","Slc22a30",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021540.16","Smad5",0,6,13,12,0,95,33,46,0,49,66,0,21
"ENSMUSG00000036752.4","Tubb4b",64,71,130,45,137,308,111,65,69,60,376,246,45
"ENSMUSG00000068324.5","Gm10029",47,59,30,6,45,112,54,17,39,43,65,56,47
"ENSMUSG00000042121.16","Ssh1",312,308,110,0,210,88,162,215,103,44,180,230,503
"ENSMUSG00000029253.12","Cenpc1",57,48,0,9,1,7,18,23,3,0,136,9,2
"ENSMUSG00000036890.13","Gtdc1",16,0,100,0,78,2,0,75,0,4,0,17,10
"ENSMUSG00000056076.13","Eif3b",205,49,34,2,188,161,95,20,16,15,368,239,238
"ENSMUSG00000109060.1","ENSMUSG00000109060.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000048696.11","Mex3d",81,0,1,0,95,0,0,5,0,0,1,0,0
"ENSMUSG00000035024.16","Ncapd3",79,22,1,0,30,1,31,28,325,55,283,75,9
"ENSMUSG00000106926.1","ENSMUSG00000106926.1",1322,1150,1020,216,1117,2321,783,477,1271,1017,1641,1328,924
"ENSMUSG00000110235.1","ENSMUSG00000110235.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103599.1","RP23-415C3.7",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089802.1","Gm16107",4,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000047976.4","Kcna1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086229.3","Gm4887",8,4,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112323.1","ENSMUSG00000112323.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000061848.5","Gm5805",247,301,78,84,262,409,162,99,207,136,290,314,292
"ENSMUSG00000015222.18","Map2",1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000053253.16","Ndfip2",337,167,55,0,155,1,13,65,132,260,2,268,76
"ENSMUSG00000104588.1","ENSMUSG00000104588.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081492.1","Gm9311",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000002204.9","Napsa",11,0,10,14,0,43,0,0,0,0,26,4,42
"ENSMUSG00000095493.2","A630023A22Rik",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000030859.8","Fam24a",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000002279.19","Lmf1",34,0,0,0,0,0,8,3,27,0,0,0,0
"ENSMUSG00000035235.13","Trim13",236,171,0,0,45,0,49,1,0,0,0,0,0
"ENSMUSG00000078506.1","Gm13124",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020235.16","Fzr1",103,459,5,116,52,0,1,107,0,1,10,159,449
"ENSMUSG00000107686.1","ENSMUSG00000107686.1",0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022774.13","Ncbp2",3,196,12,19,207,69,181,17,51,0,102,65,2
"ENSMUSG00000022240.10","Ctnnd2",0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086332.2","4930480G23Rik",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022354.4","Ndufb9",28,66,65,8,46,49,42,64,13,11,47,85,68
"ENSMUSG00000032180.11","Tmed1",11,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103805.1","RP23-239I17.7",32,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000014850.15","Msh3",0,15,4,0,84,36,3,1,0,1,24,47,21
"ENSMUSG00000098245.1","Gm26927",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087142.7","Gm12454",0,0,0,0,0,0,0,0,12,0,0,0,0
"ENSMUSG00000027176.8","Cstf3",17,37,21,19,8,102,1,37,1,1,84,108,0
"ENSMUSG00000049674.7","Olfr714",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000072255.3","Rpl31-ps17",9,24,13,2,16,7,5,2,4,3,16,7,8
"ENSMUSG00000030718.9","Ppme1",78,71,30,15,34,26,23,0,1,40,15,0,224
"ENSMUSG00000060678.5","Hist1h4c",11,1,1,0,7,8,0,0,3,0,14,8,34
"ENSMUSG00000109212.3","ENSMUSG00000109212.3",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021671.9","Poc5",61,6,0,73,1,0,0,80,63,0,85,11,37
"ENSMUSG00000014550.14","Zfyve20",0,14,86,0,0,78,0,0,0,0,0,0,59
"ENSMUSG00000027454.10","Gins1",0,35,1,0,0,15,0,52,0,0,0,1,0
"ENSMUSG00000113288.1","ENSMUSG00000113288.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084403.1","Rps15a-ps8",1,1,1,0,0,0,0,0,0,0,0,0,2
"ENSMUSG00000022570.7","Tsta3",0,13,44,0,73,133,2,7,8,0,142,1,99
"ENSMUSG00000034333.15","Zbed4",24,4,0,0,22,53,0,0,0,22,0,6,0
"ENSMUSG00000116226.1","ENSMUSG00000116226.1",19,4,2,0,0,74,0,0,7,0,9,0,2
"ENSMUSG00000038299.16","Wdr36",22,1,111,40,36,97,45,19,46,53,9,53,0
"ENSMUSG00000105556.1","ENSMUSG00000105556.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098073.1","Gm8048",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026111.15","Unc50",105,32,227,0,1,10,4,72,5,9,108,64,59
"ENSMUSG00000094639.1","Gm24218",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000069302.5","Hist1h2ah",3,4,0,0,9,14,10,0,0,2,3,3,4
"ENSMUSG00000117622.1","ENSMUSG00000117622.1",0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000067150.6","Xpo5",9,51,1,0,1,79,57,75,4,36,147,59,22
"ENSMUSG00000031583.13","Wrn",2,225,34,0,0,66,1,3,0,3,2,206,226
"ENSMUSG00000092342.2","Esp31",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022679.13","Mpv17l",0,0,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000025742.5","Prps2",34,176,222,1,275,590,92,4,7,78,144,360,406
"ENSMUSG00000082389.2","Mkrn1-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000015305.6","Sash1",393,0,3,0,0,5,1,3,0,0,2,2,6
"ENSMUSG00000020919.11","Stat5b",65,149,94,47,234,466,164,78,132,75,168,443,341
"ENSMUSG00000105374.1","ENSMUSG00000105374.1",13,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000001285.12","Myg1",3,133,2,0,26,41,0,25,23,2,62,27,44
"ENSMUSG00000035845.17","Alg12",68,0,133,40,13,7,0,9,4,1,0,20,0
"ENSMUSG00000022651.6","Retnlg",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103628.1","RP23-279D12.4",0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000060935.6","Tmem263",6,64,39,0,0,55,0,0,0,0,0,82,96
"ENSMUSG00000029919.5","Hpgds",0,243,1,0,0,1,8,0,46,73,0,0,0
"ENSMUSG00000032598.8","Nckipsd",1,40,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000024069.14","Slc30a6",0,0,1,0,123,213,0,5,63,0,0,74,0
"ENSMUSG00000024392.17","Bag6",97,51,40,8,17,114,8,23,83,9,98,45,82
"ENSMUSG00000033545.14","Znrf1",269,1126,88,117,907,343,200,121,316,319,219,122,98
"ENSMUSG00000026577.13","Blzf1",24,3,0,0,3,4,1,1,3,0,36,0,65
"ENSMUSG00000058498.12","Rnf207",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028957.12","Per3",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084323.4","Gm14438",109,60,69,10,61,80,37,52,41,44,62,60,90
"ENSMUSG00000020392.8","Cdkn2aipnl",123,15,34,17,7,21,5,108,112,0,89,234,75
"ENSMUSG00000009487.10","Otog",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000027206.13","Cops2",92,5,194,1,324,107,24,14,342,107,90,115,1
"ENSMUSG00000048490.14","Nrip1",415,354,260,19,385,815,156,193,530,289,699,797,533
"ENSMUSG00000030685.5","Kctd13",31,17,63,9,0,6,0,1,0,21,154,12,1
"ENSMUSG00000108772.1","ENSMUSG00000108772.1",46,39,51,0,33,64,30,21,56,11,42,43,47
"ENSMUSG00000082993.1","Gm11566",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028080.16","Lrba",1,130,95,0,85,161,1,137,109,0,125,74,6
"ENSMUSG00000028567.8","Txndc12",50,307,147,0,0,108,0,0,219,0,22,223,58
"ENSMUSG00000036975.5","Tmem177",0,2,0,0,0,0,0,32,0,0,51,0,0
"ENSMUSG00000020674.17","Pxdn",100,0,1,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000097789.2","Gm2115",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000030539.13","Sema4b",330,65,50,69,1,68,3,26,36,1,84,80,14
"ENSMUSG00000092219.1","Gm20443",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000046591.10","Ticrr",1,1,0,0,23,0,0,0,0,0,0,0,0
"ENSMUSG00000052372.10","Il1rapl1",0,0,0,0,0,0,0,100,0,0,0,0,0
"ENSMUSG00000076136.1","Gm24951",12,14,6,0,4,14,0,2,5,9,7,6,15
"ENSMUSG00000015090.13","Ptgds",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115426.1","ENSMUSG00000115426.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000003208.9","Ccdc94",4,0,0,22,79,87,1,0,0,0,22,21,10
"ENSMUSG00000040463.16","Mybbp1a",43,68,93,14,156,276,13,34,17,164,24,15,394
"ENSMUSG00000039759.10","Thap3",27,3,15,0,7,9,41,26,115,1,113,31,170
"ENSMUSG00000089684.1","Gm14163",0,2,4,0,0,0,3,5,0,2,0,0,0
"ENSMUSG00000103702.1","RP23-381H21.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080809.3","Olfr1273-ps",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098048.1","Gm8330",1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000023367.14","Tmem176a",6,57,48,0,0,0,0,0,0,38,0,0,1
"ENSMUSG00000028226.15","Mmp16",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026354.8","Lct",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021587.5","Pcsk1",55,0,367,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000040943.12","Tet2",70,115,21,0,382,70,0,1,203,8,89,193,249
"ENSMUSG00000104239.1","RP23-114N13.2",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084762.1","Gm14074",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000033014.12","Trim33",116,19,39,15,24,148,80,48,111,83,24,135,63
"ENSMUSG00000010608.15","Rbm25",777,317,753,147,687,1145,300,259,946,111,493,879,772
"ENSMUSG00000038894.7","Irs2",52,89,23,6,9,68,0,3,6,2,10,8,2
"ENSMUSG00000043931.10","Gimap7",327,309,87,0,91,237,155,55,68,35,94,137,282
"ENSMUSG00000022962.15","Gart",158,240,3,4,0,162,45,23,65,11,130,82,44
"ENSMUSG00000056900.13","Usp13",0,0,18,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000053930.13","Shisa6",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000025572.17","Tmc6",196,81,1,13,240,309,20,42,26,16,79,46,118
"ENSMUSG00000000902.13","Smarcb1",45,33,8,0,5,105,83,4,55,3,0,3,24
"ENSMUSG00000116455.1","ENSMUSG00000116455.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114105.1","ENSMUSG00000114105.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108251.1","ENSMUSG00000108251.1",0,2,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095526.2","Gm10243",27,36,43,10,40,45,19,14,33,26,44,52,22
"ENSMUSG00000065709.1","Gm22341",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110164.1","ENSMUSG00000110164.1",59,46,55,12,54,72,53,37,25,15,64,52,42
"ENSMUSG00000110515.1","ENSMUSG00000110515.1",17,18,17,0,8,21,15,7,25,4,11,28,14
"ENSMUSG00000094295.3","Olfr819",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117271.1","ENSMUSG00000117271.1",0,0,0,0,0,0,0,0,0,4,0,0,0
"ENSMUSG00000010803.13","Gabra1",86,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000057880.12","Abat",0,7,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000052316.9","Lrrc15",0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086216.1","Gm13610",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000037325.10","Bbs7",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100826.6","D7Ertd715e",0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091993.2","B930036N10Rik",0,0,0,0,3,0,0,1,11,0,0,0,0
"ENSMUSG00000004630.18","Pcp2",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105326.1","ENSMUSG00000105326.1",50,43,0,0,0,7,0,0,0,0,0,0,0
"ENSMUSG00000108506.1","ENSMUSG00000108506.1",40,111,49,7,59,56,144,37,45,27,37,50,77
"ENSMUSG00000106935.1","ENSMUSG00000106935.1",1,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000090389.2","Gm7236",1,0,0,0,0,2,0,0,0,0,0,166,0
"ENSMUSG00000035041.8","Creb3l3",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031870.16","Pgr",0,0,1,0,0,0,0,0,0,0,0,4,0
"ENSMUSG00000070263.1","Gm22365",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117458.1","ENSMUSG00000117458.1",47,58,52,9,25,31,20,40,34,7,37,35,14
"ENSMUSG00000027955.16","Fam198b",111,0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000068579.5","Rpl7a-ps3",15,11,1,1,15,8,2,3,12,17,14,13,7
"ENSMUSG00000073723.10","Gm13102",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000025330.6","Padi4",90,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000046668.9","Cxxc5",19,0,6,0,15,82,29,0,7,16,0,29,18
"ENSMUSG00000098294.1","Gm27204",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000074141.13","Il4i1",49,0,1,0,0,23,0,0,0,0,6,21,0
"ENSMUSG00000113387.1","ENSMUSG00000113387.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108750.1","ENSMUSG00000108750.1",11,0,0,0,0,0,7,0,0,0,0,0,0
"ENSMUSG00000050538.8","B230217C12Rik",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000027048.15","Abcb11",5,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000043460.7","Elfn2",0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097755.2","2010110K18Rik",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021182.16","Ccdc88c",357,499,603,147,482,512,176,285,440,492,259,616,835
"ENSMUSG00000112255.1","ENSMUSG00000112255.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110989.1","ENSMUSG00000110989.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000023011.8","Faim2",0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000017837.12","Nkiras2",14,1,1,0,1,85,29,0,3,1,0,0,0
"ENSMUSG00000000282.12","Mnt",75,1,19,11,53,36,66,34,115,1,2,35,88
"ENSMUSG00000005410.6","Mcm5",2,3,2,0,113,100,82,39,79,0,23,51,0
"ENSMUSG00000081114.1","Gm15390",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000069310.4","Hist1h3c",0,1,0,0,0,11,2,2,0,1,0,0,0
"ENSMUSG00000113422.1","ENSMUSG00000113422.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038244.14","Mical2",0,8,39,11,0,30,0,0,0,0,0,0,0
"ENSMUSG00000112708.1","ENSMUSG00000112708.1",28,15,7,2,21,26,3,8,13,9,28,18,14
"ENSMUSG00000117042.1","ENSMUSG00000117042.1",49,17,13,0,0,1,0,0,5,21,14,8,2
"ENSMUSG00000063021.3","Hist1h2ak",4,10,1,0,22,36,20,0,2,1,3,10,3
"ENSMUSG00000046159.16","Chrm3",5,0,0,0,9,0,0,0,0,0,0,1,34
"ENSMUSG00000099849.1","Gm29274",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031125.2","3830403N18Rik",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117257.1","ENSMUSG00000117257.1",5,7,0,0,5,1,19,5,38,2,2,5,1
"ENSMUSG00000022613.8","Miox",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026740.12","Dnajc1",326,193,241,3,408,155,27,55,241,4,5,937,785
"ENSMUSG00000036362.2","P2ry13",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000037805.15","Rpl10a",37,48,28,9,73,55,27,24,55,26,50,96,46
"ENSMUSG00000022849.5","Hspbap1",41,20,0,0,4,0,142,0,29,25,7,27,0
"ENSMUSG00000060477.14","Irak2",0,64,19,0,5,6,0,24,0,37,58,21,317
"ENSMUSG00000058071.4","Olfr818",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000075465.2","Gm10837",0,0,0,0,0,0,0,0,0,0,0,9,0
"ENSMUSG00000063760.9","Rnf217",0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000055670.14","Zzef1",181,22,63,26,237,415,11,15,65,43,54,277,167
"ENSMUSG00000032475.15","Nck1",72,107,5,7,79,0,4,0,0,45,60,36,6
"ENSMUSG00000066362.5","Rps13-ps1",63,68,32,3,24,68,29,28,66,44,68,54,44
"ENSMUSG00000031353.13","Rbbp7",253,260,405,11,243,381,133,156,254,45,318,231,389
"ENSMUSG00000118169.1","ENSMUSG00000118169.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089807.1","Gm16298",0,0,0,0,1,0,2,0,0,0,0,0,0
"ENSMUSG00000039787.13","Cercam",0,0,4,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081383.1","Gm5742",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000043740.15","B430306N03Rik",0,109,21,13,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093625.1","Gm18953",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084781.1","D930015M05Rik",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028619.15","Tceanc2",23,106,0,84,0,127,0,32,109,0,91,68,0
"ENSMUSG00000014301.13","Pam16",2,0,12,11,20,50,15,1,45,0,45,69,7
"ENSMUSG00000031156.18","Slc35a2",81,82,3,2,7,4,83,30,3,2,28,0,64
"ENSMUSG00000104965.1","ENSMUSG00000104965.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000040018.9","Cox15",376,390,0,0,276,95,500,413,0,0,0,0,146
"ENSMUSG00000028443.6","Nudt2",0,0,0,0,3,0,0,0,0,0,15,0,0
"ENSMUSG00000050229.3","Pigm",53,172,83,0,17,128,56,6,10,1,126,0,143
"ENSMUSG00000031858.16","Mau2",82,50,17,0,10,12,70,30,24,65,126,140,9
"ENSMUSG00000053137.7","Mapk11",7,18,2,6,46,323,4,1,70,0,33,14,32
"ENSMUSG00000037935.16","Smarce1",179,253,113,35,190,294,76,69,172,136,149,201,2
"ENSMUSG00000021732.14","Fgf10",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000002265.17","Peg3",1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050312.12","Nsun3",236,233,1,159,50,0,0,2,1,0,0,19,91
"ENSMUSG00000040325.16","Vprbp",207,254,1,1,118,236,57,177,199,1,18,1,190
"ENSMUSG00000100267.1","Gm28779",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020961.15","Ston2",0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020918.14","Kat2a",2,3,1,0,0,5,0,0,4,83,0,49,27
"ENSMUSG00000058981.4","Olfr1406",0,0,0,0,0,0,0,0,0,0,0,2,0
"ENSMUSG00000084153.2","Gm12186",1,0,0,0,4,6,2,2,3,0,6,2,0
"ENSMUSG00000027088.10","Phospho2",161,0,15,0,0,57,0,0,181,0,0,2,10
"ENSMUSG00000032468.11","Armc8",76,218,126,0,193,332,58,6,36,43,107,78,403
"ENSMUSG00000074028.4","Slc22a13",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000059763.4","Taar2",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000044103.4","Il1f9",4,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097042.2","Gm17491",35,18,66,0,0,5,0,0,6,7,4,1,7
"ENSMUSG00000107019.1","ENSMUSG00000107019.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000030245.10","Golt1b",180,0,11,0,30,0,0,149,18,13,233,1,0
"ENSMUSG00000112390.1","ENSMUSG00000112390.1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000041012.4","Cmtm8",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102037.1","Bcl2a1a",19,5,24,0,1,4,0,9,6,6,4,4,4
"ENSMUSG00000086298.1","Gm11716",40,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000053541.3","Gm4759",2,231,149,9,72,29,306,3,331,116,271,415,197
"ENSMUSG00000089606.1","Gm22501",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081550.1","Gm15877",1,1,2,0,1,0,1,0,0,0,1,3,1
"ENSMUSG00000031662.8","Snx20",9,76,71,0,58,8,0,14,6,13,127,82,134
"ENSMUSG00000097807.1","Gm26553",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049090.3","Zadh2",416,262,7,42,38,21,3,59,0,15,2,0,13
"ENSMUSG00000093505.1","Gm20691",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000034163.10","Zfc3h1",92,190,93,2,6,221,130,51,49,4,324,157,108
"ENSMUSG00000026726.10","Cubn",0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000002346.16","Slc25a42",0,24,0,40,3,4,0,0,0,0,2,56,0
"ENSMUSG00000070691.10","Runx3",147,47,184,0,164,128,69,3,56,56,95,62,294
"ENSMUSG00000027985.14","Lef1",1358,208,389,282,2814,1500,826,2,193,391,197,24,595
