"Gene ID","name","HRT D4 P1","HRT D4 P2","HRT D4 P3","HRT D4 T1","HRT D4 T2","HRT D4 T3","HRT D7 P4","HRT D7 P5","HRT D7 P6","HRT D7 T1","HRT D7 T3","HRT D7 T4"
"ENSMUSG00000021615.13","Xrcc4",23,24,6,14,9,13,37,23,50,19,13,8
"ENSMUSG00000073131.12","Vma21",189,214,144,264,157,63,247,120,235,153,80,56
"ENSMUSG00000101188.1","Eif4a-ps4",122,92,59,88,79,32,47,37,60,35,36,44
"ENSMUSG00000027746.13","Ufm1",154,105,104,125,75,28,106,58,132,66,80,34
"ENSMUSG00000094111.2","Gm10349",5,9,15,13,1,2,3,5,2,9,7,5
"ENSMUSG00000021116.10","Eif2s1",379,365,212,401,226,110,274,221,317,185,151,173
"ENSMUSG00000036019.8","Tmtc2",0,0,0,2,0,0,0,0,0,4,0,0
"ENSMUSG00000041771.14","Slc24a4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105041.1","ENSMUSG00000105041.1",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000110594.1","ENSMUSG00000110594.1",0,0,2,1,0,0,1,3,0,0,0,0
"ENSMUSG00000080735.1","Gm12075",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081431.1","Gm15483",327,274,189,356,258,103,362,284,421,286,238,209
"ENSMUSG00000020101.14","4632428N05Rik",1231,1454,1229,1485,970,586,2440,2499,3356,1831,1767,1269
"ENSMUSG00000081041.1","Nlk-ps1",0,0,0,0,0,3,0,0,0,0,0,0
"ENSMUSG00000073139.9","BC023829",24,27,24,29,17,10,26,14,25,18,32,7
"ENSMUSG00000098707.1","Gm27236",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096109.2","Olfr1537",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021665.9","Hexb",1503,1396,854,2751,1615,685,3563,3040,3532,1324,1221,1245
"ENSMUSG00000103867.1","RP23-445K23.5",2,2,0,4,3,0,0,0,2,0,2,0
"ENSMUSG00000059366.3","Olfr959",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095716.1","Gm14351",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026356.15","Dars",141,168,117,129,115,61,230,119,157,112,84,64
"ENSMUSG00000028563.16","Tm2d1",159,147,133,192,105,61,278,197,228,175,117,122
"ENSMUSG00000081537.2","Gm15235",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000000149.10","Gna12",249,331,179,463,351,109,456,611,553,202,268,214
"ENSMUSG00000030884.12","Uqcrc2",151,166,99,262,87,74,206,123,235,109,97,98
"ENSMUSG00000106604.1","ENSMUSG00000106604.1",0,0,0,2,0,0,0,0,0,0,0,0
"ENSMUSG00000099323.1","Gm28016",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000089838.1","Gm2962",356,222,173,356,308,97,356,151,345,274,154,115
"ENSMUSG00000086187.1","Gm12860",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000051506.17","Wdfy4",26,40,19,36,22,25,53,28,62,31,49,22
"ENSMUSG00000086240.4","Gm7846",109,106,80,127,39,15,74,136,101,105,74,59
"ENSMUSG00000028843.8","Sh3bgrl3",3318,2922,1733,4271,2648,1430,4005,2832,3711,2522,1955,1742
"ENSMUSG00000039055.4","Eme1",4,4,3,23,2,2,0,1,2,3,1,2
"ENSMUSG00000002307.16","Daxx",91,70,53,120,61,57,80,94,111,56,49,60
"ENSMUSG00000087440.2","4930577N17Rik",4,0,0,11,0,0,8,0,6,0,4,0
"ENSMUSG00000104634.1","ENSMUSG00000104634.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000007812.16","Zfp655",68,35,26,79,20,19,74,48,96,61,48,32
"ENSMUSG00000101394.1","Gm28183",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038578.15","Susd1",0,4,0,0,7,2,0,6,5,3,0,0
"ENSMUSG00000027712.13","Anxa5",914,804,439,1180,767,342,1273,820,1244,902,611,512
"ENSMUSG00000000759.14","Tubgcp3",47,43,64,72,41,14,54,38,77,76,36,26
"ENSMUSG00000037902.18","Sirpa",746,648,489,1180,753,309,956,866,1003,507,465,357
"ENSMUSG00000005649.17","Cabp5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117284.1","ENSMUSG00000117284.1",33,62,40,130,53,55,133,64,207,62,84,63
"ENSMUSG00000007564.15","Ppp2r1a",142,180,109,156,74,67,152,140,166,75,70,62
"ENSMUSG00000107023.2","ENSMUSG00000107023.2",0,3,0,0,0,0,8,0,0,0,1,0
"ENSMUSG00000005982.14","Naa60",128,135,63,214,133,62,214,174,203,135,128,85
"ENSMUSG00000070834.5","Gm13015",7,3,0,6,4,0,11,2,7,1,3,1
"ENSMUSG00000026764.15","Kif5c",0,0,6,6,0,0,0,4,10,5,2,3
"ENSMUSG00000084203.1","Gm15593",0,0,0,1,0,1,0,0,0,0,0,0
"ENSMUSG00000062464.6","Cyp4f37",1,0,0,3,0,0,0,1,0,0,0,1
"ENSMUSG00000027422.15","Rrbp1",435,303,170,430,231,95,358,262,440,228,192,148
"ENSMUSG00000064090.14","Vrk2",61,69,66,79,59,27,105,122,80,92,124,55
"ENSMUSG00000091504.2","Vmn2r118",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095677.2","Dynlt1f",213,195,134,387,180,95,322,218,336,162,134,131
"ENSMUSG00000118607.1","ENSMUSG00000118607.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000063796.9","Slc22a8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021103.12","Mnat1",56,46,35,72,21,14,118,40,72,50,42,32
"ENSMUSG00000087131.7","Gm16152",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108102.1","ENSMUSG00000108102.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020900.15","Myh10",0,4,5,8,14,10,17,2,12,11,6,1
"ENSMUSG00000038697.15","Taf5l",37,32,14,26,14,14,57,45,22,17,29,15
"ENSMUSG00000079998.2","Gm12947",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000096054.3","Syne1",33,14,6,23,5,13,33,20,29,12,25,14
"ENSMUSG00000007656.13","Arpp19",120,91,58,103,65,29,97,89,98,106,73,50
"ENSMUSG00000062093.5","Gm10110",55,50,35,44,27,8,35,45,66,27,12,30
"ENSMUSG00000117359.1","ENSMUSG00000117359.1",28,6,7,9,12,6,19,6,11,9,3,3
"ENSMUSG00000064492.1","Gm22060",3,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000113687.1","ENSMUSG00000113687.1",2,1,0,0,0,0,5,0,2,2,1,0
"ENSMUSG00000026248.9","Mrpl44",25,16,25,22,17,3,23,15,26,4,15,8
"ENSMUSG00000099083.7","Atf7",18,28,17,59,29,13,49,31,63,34,22,21
"ENSMUSG00000105868.1","ENSMUSG00000105868.1",2,1,0,0,0,0,0,3,2,3,0,0
"ENSMUSG00000053714.8","4732471J01Rik",0,0,2,0,4,0,0,0,0,0,0,0
"ENSMUSG00000083011.1","Gm12816",40,36,22,53,32,20,31,25,44,37,28,17
"ENSMUSG00000041769.13","Ppp2r2d",287,157,80,185,125,123,195,131,330,164,140,54
"ENSMUSG00000027425.18","Csrp2bp",21,10,10,29,10,5,42,18,29,19,17,4
"ENSMUSG00000068323.12","Slc4a5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000027506.15","Tpd52",1356,1012,587,1668,940,435,1369,779,1492,718,640,616
"ENSMUSG00000018909.15","Arrb1",26,27,7,50,21,14,65,21,84,37,23,31
"ENSMUSG00000074516.6","Gm10709",9,6,6,9,4,4,13,3,9,3,5,5
"ENSMUSG00000068697.7","Myoz1",10,3,0,0,0,2,0,2,5,1,0,1
"ENSMUSG00000079036.10","Alkbh1",17,12,10,28,12,25,34,18,34,12,21,12
"ENSMUSG00000102197.1","RP23-113F14.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095624.1","Gm23947",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000026771.14","Spopl",27,29,35,21,37,4,35,9,55,31,15,16
"ENSMUSG00000054716.4","Zfp771",7,18,8,15,10,5,30,11,11,20,16,5
"ENSMUSG00000083007.1","Gm13623",33,51,19,48,20,29,51,24,64,28,48,15
"ENSMUSG00000026484.13","Rnf2",63,82,55,105,65,22,102,47,112,60,72,35
"ENSMUSG00000085192.1","Gm12195",0,0,0,5,0,0,0,0,0,0,2,0
"ENSMUSG00000110368.1","ENSMUSG00000110368.1",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000002289.16","Angptl4",18,8,2,22,8,1,12,16,18,4,3,14
"ENSMUSG00000103739.1","RP24-188H2.5",0,0,5,2,0,0,1,1,0,6,2,0
"ENSMUSG00000033949.12","Trim36",10,4,3,16,11,6,7,7,13,34,4,6
"ENSMUSG00000034623.14","Prss55",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110649.1","ENSMUSG00000110649.1",0,0,0,0,0,0,0,0,1,1,0,0
"ENSMUSG00000029781.7","Fkbp9",6,13,2,20,12,3,16,16,21,24,17,6
"ENSMUSG00000021785.8","Ngly1",33,28,20,115,32,22,71,55,73,51,36,22
"ENSMUSG00000002015.5","Bcap31",505,592,381,610,506,139,616,464,718,506,340,293
"ENSMUSG00000081363.2","Gm11500",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000021453.2","Gadd45g",65,43,44,109,47,28,131,85,166,139,84,63
"ENSMUSG00000084873.3","C030047K22Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000027379.13","Bub1",11,8,10,15,10,8,7,5,8,1,4,1
"ENSMUSG00000030347.6","D6Wsu163e",37,30,8,27,16,15,29,29,27,15,8,14
"ENSMUSG00000101795.2","Gm5835",718,520,299,884,487,209,812,415,957,629,457,357
"ENSMUSG00000032436.17","Cmtm7",80,59,33,104,48,33,113,34,153,83,63,56
"ENSMUSG00000105861.1","ENSMUSG00000105861.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000060938.14","Rpl26",169,118,85,214,107,64,234,121,231,162,101,83
"ENSMUSG00000051680.3","Olfr693",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031302.16","Nlgn3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117999.1","ENSMUSG00000117999.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087037.1","4930432L08Rik",0,1,0,0,1,0,0,8,0,0,0,0
"ENSMUSG00000078370.1","Gm6316",0,0,0,1,0,0,1,0,0,0,0,0
"ENSMUSG00000028599.10","Tnfrsf1b",303,370,163,479,233,146,457,432,587,368,268,181
"ENSMUSG00000038418.7","Egr1",399,259,145,459,170,100,1371,749,1497,1111,750,462
"ENSMUSG00000094441.2","Zfp955a",5,5,3,21,4,1,18,4,3,20,7,5
"ENSMUSG00000103851.1","RP23-65G17.3",2,0,6,5,1,0,18,3,10,4,8,8
"ENSMUSG00000029580.14","Actb",35214,29037,20722,35581,18067,7561,23154,17444,22516,15405,12117,13307
"ENSMUSG00000044674.6","Fzd1",0,0,3,0,3,0,8,1,9,5,2,0
"ENSMUSG00000101939.1","Gm28438",205,302,233,491,165,47,223,207,352,198,248,231
"ENSMUSG00000029461.17","Fam168a",57,75,24,90,44,10,62,58,94,45,52,34
"ENSMUSG00000020747.18","2310067B10Rik",94,105,65,78,71,27,64,127,62,41,61,75
"ENSMUSG00000058690.14","Ccser2",47,31,18,30,25,13,74,25,58,39,31,23
"ENSMUSG00000047875.6","Gpr157",26,17,14,34,42,19,38,30,40,26,30,21
"ENSMUSG00000028898.15","Trnau1ap",41,59,24,53,29,22,53,35,51,35,19,15
"ENSMUSG00000115137.1","ENSMUSG00000115137.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097378.8","B230208H11Rik",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000020599.13","Rgs9",0,0,0,0,0,0,0,0,2,0,0,0
"ENSMUSG00000052160.7","Pld4",279,218,141,495,310,130,602,338,617,471,336,213
"ENSMUSG00000028085.12","Gatb",12,13,3,9,10,4,4,4,12,5,3,1
"ENSMUSG00000080810.1","Gm11737",1,1,1,0,0,0,1,0,1,0,2,0
"ENSMUSG00000034714.9","Ttyh2",10,6,8,22,11,9,34,16,16,11,4,9
"ENSMUSG00000026414.13","Tnnt2",2,7,3,23,5,12,20,14,17,53,32,25
"ENSMUSG00000087165.7","2010001A14Rik",2,0,0,2,0,0,2,0,0,0,0,0
"ENSMUSG00000089539.1","Gm25160",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000033918.16","Parl",138,80,69,108,62,41,122,52,105,85,44,51
"ENSMUSG00000026615.14","Eprs",265,348,185,287,136,84,324,180,249,154,216,94
"ENSMUSG00000042198.12","Chchd7",36,35,33,80,30,7,63,36,68,26,35,40
"ENSMUSG00000106429.1","ENSMUSG00000106429.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000034353.14","Ramp1",15,15,13,40,31,4,48,16,34,28,9,16
"ENSMUSG00000049184.6","Purg",3,4,2,7,2,2,11,2,17,7,2,1
"ENSMUSG00000082920.1","Gm13864",0,5,0,5,0,0,3,0,0,0,0,1
"ENSMUSG00000108089.1","ENSMUSG00000108089.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028980.14","H6pd",31,35,41,63,42,11,54,41,64,16,19,21
"ENSMUSG00000057945.3","Gm17136",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000111839.1","ENSMUSG00000111839.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113833.1","ENSMUSG00000113833.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000075592.10","Nynrin",0,1,0,1,1,0,2,0,3,4,0,0
"ENSMUSG00000027880.6","Slc25a54",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000029320.11","1700016H13Rik",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000018196.18","Glrx2",64,56,44,56,55,27,90,68,78,37,46,31
"ENSMUSG00000053111.13","Fank1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118643.1","ENSMUSG00000118643.1",0,0,0,6,0,0,0,0,0,1,1,0
"ENSMUSG00000094076.7","Gm4767",0,1,5,7,2,0,5,2,0,1,0,0
"ENSMUSG00000100901.1","Gm18829",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000029634.15","Rnf6",89,110,76,133,45,20,89,98,86,92,56,49
"ENSMUSG00000039914.6","Coq10a",25,29,20,34,36,9,21,37,60,7,28,23
"ENSMUSG00000088643.1","Gm26484",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000023349.14","Clec4n",375,243,254,479,210,251,611,278,509,338,257,191
"ENSMUSG00000096878.2","Gm21655",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000038768.8","9130409I23Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000047658.6","Gal3st3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115440.1","ENSMUSG00000115440.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050377.8","Il31ra",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000108402.1","ENSMUSG00000108402.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000028212.16","Ccne2",15,23,12,19,11,1,5,8,5,1,2,5
"ENSMUSG00000032382.14","Snx1",731,641,359,904,487,306,624,415,767,369,407,276
"ENSMUSG00000015342.6","Xk",0,1,0,4,0,0,0,3,0,0,1,0
"ENSMUSG00000059263.9","Usp47",127,69,43,199,74,28,96,56,119,97,61,66
"ENSMUSG00000034187.18","Nsf",369,338,233,511,285,168,438,212,441,176,158,165
"ENSMUSG00000106513.1","ENSMUSG00000106513.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084782.2","Gm11213",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000034613.12","Ppm1h",95,68,52,161,87,63,153,87,153,102,90,39
"ENSMUSG00000001376.17","Ccdc132",37,23,21,36,32,20,55,31,48,32,19,7
"ENSMUSG00000102151.1","RP24-271M20.3",3,10,3,7,4,6,11,11,10,16,12,11
"ENSMUSG00000021824.13","Ap3m1",96,148,60,115,84,35,90,45,106,76,60,54
"ENSMUSG00000003731.13","Kpna6",43,31,36,69,29,5,71,38,72,30,41,27
"ENSMUSG00000111064.1","ENSMUSG00000111064.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022092.11","Ppp3cc",5,2,2,13,8,8,24,3,10,11,4,7
"ENSMUSG00000032977.9","Fam207a",12,15,7,34,28,5,26,38,16,25,7,13
"ENSMUSG00000099087.1","Gm27261",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000044770.14","Scml4",0,0,0,0,0,0,0,0,0,5,0,0
"ENSMUSG00000090690.1","Gm8020",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000008226.14","Scrn3",9,9,3,33,9,6,18,11,17,14,9,14
"ENSMUSG00000026922.13","Agpat2",38,48,24,57,30,20,61,57,86,61,41,43
"ENSMUSG00000074589.4","4930449A18Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050332.7","Amer1",9,3,1,34,17,2,8,10,21,5,2,2
"ENSMUSG00000025402.12","Nab2",96,61,50,93,38,16,92,81,142,54,48,25
"ENSMUSG00000088264.1","Gm24783",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000033628.15","Pik3c3",24,23,18,95,43,25,57,37,87,38,23,34
"ENSMUSG00000026456.18","Cyb5r1",46,22,10,52,23,8,48,32,54,14,23,17
"ENSMUSG00000041235.12","Chd7",392,293,216,204,99,146,311,288,293,188,169,144
"ENSMUSG00000025393.12","Atp5b",411,338,254,444,318,116,351,200,357,309,208,161
"ENSMUSG00000066129.15","Kndc1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099733.1","Gm21880",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112304.1","ENSMUSG00000112304.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000041650.15","Pcca",38,35,23,30,29,8,53,12,33,23,19,9
"ENSMUSG00000102545.1","RP24-253I2.1",0,2,1,2,0,4,7,0,5,0,1,1
"ENSMUSG00000089810.1","Gm16536",20,21,26,67,32,1,25,14,51,24,15,2
"ENSMUSG00000003068.17","Stk11",72,63,50,80,52,27,62,51,73,62,50,35
"ENSMUSG00000056366.5","Fabp3-ps1",3,3,0,2,5,0,0,1,5,1,2,0
"ENSMUSG00000042594.16","Sh2b3",163,132,77,297,121,95,370,144,317,214,146,85
"ENSMUSG00000104096.1","RP23-20B1.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000014030.15","Pax5",0,0,0,1,0,0,0,6,6,1,2,0
"ENSMUSG00000113681.1","ENSMUSG00000113681.1",33,19,23,52,16,12,29,17,19,24,17,19
"ENSMUSG00000025809.15","Itgb1",998,823,416,1073,610,347,1065,738,1315,708,510,496
"ENSMUSG00000039477.16","Tnrc18",154,119,107,211,150,48,143,144,250,193,130,95
"ENSMUSG00000022132.15","Cldn10",0,0,0,0,0,0,0,0,0,0,6,0
"ENSMUSG00000053580.16","Tanc2",25,27,9,73,55,19,122,45,187,177,100,66
"ENSMUSG00000068245.14","Phf11d",56,42,32,107,56,31,52,57,128,82,50,30
"ENSMUSG00000043284.12","Tmem11",33,38,23,66,39,17,44,34,49,32,20,24
"ENSMUSG00000055676.4","Gm5069",2,4,1,2,8,2,3,6,9,2,2,0
"ENSMUSG00000083743.1","Gm12421",4,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000037892.13","Pcdh18",0,0,1,1,0,0,5,0,2,2,8,0
"ENSMUSG00000105111.1","ENSMUSG00000105111.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103080.1","RP24-457N12.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113083.1","ENSMUSG00000113083.1",0,0,0,0,1,0,1,0,0,2,1,0
"ENSMUSG00000035236.17","Scai",24,12,19,16,54,0,14,22,26,39,32,3
"ENSMUSG00000117613.1","ENSMUSG00000117613.1",0,6,0,3,0,0,2,1,0,0,0,2
"ENSMUSG00000085321.1","4930412F09Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093800.2","Gm20796",1,1,3,12,0,0,1,1,1,2,0,0
"ENSMUSG00000028161.17","Ppp3ca",198,225,123,346,198,91,319,219,390,253,189,165
"ENSMUSG00000085028.2","Slc2a4rg-ps",7,1,0,6,0,1,8,1,13,2,6,1
"ENSMUSG00000025364.13","Pa2g4",163,155,91,122,84,58,107,52,139,89,81,50
"ENSMUSG00000082253.3","Gm14639",4,1,2,0,0,0,9,1,2,0,2,0
"ENSMUSG00000082845.1","Gm13879",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000059820.14","AU019823",45,28,10,64,18,24,59,29,94,61,21,19
"ENSMUSG00000108977.1","ENSMUSG00000108977.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065090.1","Gm23677",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116938.1","ENSMUSG00000116938.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000069998.5","Olfr372",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028703.14","Lrrc41",60,92,29,75,37,6,74,58,65,49,48,44
"ENSMUSG00000103921.1","RP24-422L17.1",3,5,7,1,6,1,0,5,5,1,2,0
"ENSMUSG00000032177.17","Pde4a",17,13,2,34,9,16,23,21,21,11,11,3
"ENSMUSG00000062165.3","Vmn1r232",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000039706.11","Ldb2",0,0,0,5,0,0,4,4,7,1,0,3
"ENSMUSG00000089382.1","Gm24675",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000041716.7","Gm20604",35,13,10,25,23,10,36,27,48,29,16,21
"ENSMUSG00000020230.15","Prmt2",22,18,12,14,18,22,25,26,37,13,17,25
"ENSMUSG00000103432.1","RP24-546N2.2",0,0,0,0,0,0,5,0,0,2,3,0
"ENSMUSG00000025369.15","Smarcc2",130,140,88,175,102,51,181,156,171,173,116,87
"ENSMUSG00000094557.1","Rpl35a-ps7",32,14,8,54,14,6,48,27,44,26,31,15
"ENSMUSG00000040234.16","Tm7sf3",68,48,19,119,44,43,95,44,136,54,58,38
"ENSMUSG00000031529.5","Tnks",75,73,68,88,51,50,92,77,84,60,51,39
"ENSMUSG00000050947.9","Amigo1",12,6,7,1,0,0,13,0,5,3,4,0
"ENSMUSG00000101166.6","Gm28496",0,0,0,0,0,0,0,3,0,0,3,0
"ENSMUSG00000098035.1","Gm5335",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000106037.1","ENSMUSG00000106037.1",241,248,108,357,221,99,298,226,332,223,212,154
"ENSMUSG00000105196.1","ENSMUSG00000105196.1",0,0,0,1,0,0,0,0,0,0,0,4
"ENSMUSG00000081159.1","Gm6023",3,3,0,6,0,1,8,3,6,4,5,0
"ENSMUSG00000052906.7","Ubxn8",6,10,5,20,10,14,23,13,26,14,7,7
"ENSMUSG00000084204.2","Gm6584",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086600.8","C030005K06Rik",0,0,0,17,0,0,3,1,8,1,0,0
"ENSMUSG00000113251.1","ENSMUSG00000113251.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109317.1","ENSMUSG00000109317.1",0,0,0,0,0,0,2,0,0,0,0,0
"ENSMUSG00000027201.16","Myef2",42,33,17,47,36,20,62,19,88,56,46,20
"ENSMUSG00000018678.13","Sp2",132,163,129,129,127,70,131,177,252,207,181,97
"ENSMUSG00000090026.1","Gm15996",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000040506.16","Ambra1",97,85,41,129,96,7,112,94,115,84,56,37
"ENSMUSG00000041992.9","Rapgef5",4,11,2,15,5,12,17,23,41,16,20,17
"ENSMUSG00000024360.8","Etf1",256,257,182,284,172,81,257,210,323,217,145,91
"ENSMUSG00000099989.1","Gm20281",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083379.1","Gm4919",0,0,0,1,0,0,1,0,0,0,0,0
"ENSMUSG00000038843.18","Gcnt1",104,79,71,132,83,38,156,71,170,121,80,36
"ENSMUSG00000036046.14","5031439G07Rik",154,118,88,260,111,53,303,157,268,167,83,74
"ENSMUSG00000026556.15","Vangl2",3,3,6,13,9,0,11,0,13,12,4,7
"ENSMUSG00000102459.1","RP23-218F13.4",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000020774.9","Aspa",4,0,6,6,0,0,0,8,6,0,7,0
"ENSMUSG00000112338.1","ENSMUSG00000112338.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000105079.1","ENSMUSG00000105079.1",0,0,0,0,0,3,0,0,0,0,0,0
"ENSMUSG00000115354.1","ENSMUSG00000115354.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000044813.15","Shb",12,26,14,22,5,8,13,6,13,9,25,10
"ENSMUSG00000032042.11","Srpr",157,104,61,142,75,72,153,79,147,128,99,56
"ENSMUSG00000035637.14","Grhpr",10,6,8,16,8,0,23,3,22,7,10,10
"ENSMUSG00000016619.10","Nup50",50,46,58,96,38,31,70,35,82,36,34,25
"ENSMUSG00000034729.16","Mrps10",21,20,13,34,11,4,26,5,24,11,14,4
"ENSMUSG00000026821.16","Ralgds",88,66,40,115,55,31,78,52,118,80,61,28
"ENSMUSG00000001962.8","Fam50a",45,66,21,68,33,17,79,45,94,48,46,30
"ENSMUSG00000038807.19","Rap1gap2",55,66,20,59,60,60,111,69,99,142,126,74
"ENSMUSG00000015790.16","Surf1",25,25,4,46,20,11,30,14,41,25,17,12
"ENSMUSG00000087252.1","Gm14379",0,0,0,0,0,0,1,0,1,0,0,0
"ENSMUSG00000024134.11","Six2",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000041297.8","Cdk13",92,96,48,108,81,34,152,124,178,122,73,63
"ENSMUSG00000069892.9","9930111J21Rik2",35,13,16,51,28,6,61,33,36,32,19,24
"ENSMUSG00000081093.1","Gm12565",0,0,0,0,0,0,0,1,0,1,0,1
"ENSMUSG00000020184.15","Mdm2",166,138,97,146,62,35,221,71,252,117,77,67
"ENSMUSG00000066180.5","Gm10155",44,41,37,66,36,17,77,31,74,82,58,27
"ENSMUSG00000035725.13","Prkx",102,120,71,176,68,63,128,105,179,128,99,80
"ENSMUSG00000028270.12","Gbp2",48,16,22,61,47,10,46,43,79,52,26,37
"ENSMUSG00000109712.1","ENSMUSG00000109712.1",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000103506.1","RP23-93D12.2",0,0,0,2,0,1,0,5,0,0,0,0
"ENSMUSG00000096209.4","Olfr510",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112798.1","ENSMUSG00000112798.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000056687.9","Gm11696",9,11,2,3,5,0,5,4,10,1,15,0
"ENSMUSG00000044477.12","Zfand3",108,66,60,133,74,22,232,65,214,134,96,41
"ENSMUSG00000043613.8","Mmp3",3,2,0,0,0,0,0,0,1,0,0,0
